Price,Bedrooms,Bathrooms,type,address,deposit,available_date,rooms_available,Gas,Electricity,Water,Internet,Fridge,Freezer,Oven,Microwave,Dishwasher,Washing machine,Dryer,Furnished,Double glazing,Separate lounge,Bath,Shower,Alarm,Fire alarm,Garden,Off road parking,Garage,Wifi,Sky/Cable package,Energy performance certificate,Gas safe registered,Electrical safety certificate,NRLA registered
99,4,2,house,"Pershore Road, Selly Park, Birmingham, B297EN",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99,4,1,house,"Coxwell Gardens, City Centre, Birmingham, B169EN",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
97,6,2,house,"Hubert Road, Selly Park, Birmingham, B296EP",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
97,4,2,house,"Umberslade Road, Selly Park, Birmingham, B297RZ",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
97,4,1,house,"Dawlish Road, Selly Park, Birmingham, B297AF",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,4,1,house,"Quinton Road, Harborne, Birmingham, B170PG",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,5,2,house,"Rodbourne Road, Harborne, Birmingham, B170PN",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,5,3,house,"Raddlebarn Road, Selly Park, Birmingham, B296HQ",80,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99,5,2,house,"Bournbrook Road, Selly Park, Birmingham, B297BJ",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99,7,2,house,"Tiverton Road, Selly Park, Birmingham, B296BU",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,4,1,house,"Warwards Lane, Selly Park, Birmingham, B297QU",118.75,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,7,3,house,"Umberslade Road, Selly Park, Birmingham, B297RZ",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,5,2,house,"Fladbury Crescent, Selly Oak, Birmingham, B296PH",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,4,2,house,"Harborne Park Road, Harborne, Birmingham, B170NG",,,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,4,1,house,"Hubert Road, Selly Park, Birmingham, B296ER",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,5,2,house,"Heeley Road, Selly Park, Birmingham, B296EL",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,5,3,house,"Coronation Road, Selly Park, Birmingham, B297DE",,,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,5,1,house,"Dawlish Road, Selly Park, Birmingham, B297AR",,,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,4,1,house,"Lottie Road, Selly Park, Birmingham, B296JZ",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
103,7,3,house,"Dawlish Road, Selly Park, Birmingham, B297AS",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
102,4,2,house,"Ten Acre Mews, Stirchley, Birmingham, B302BF",,,4,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
102,6,3,house,"Quinton Road, Harborne, Birmingham, B170PJ",,,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
102,3,1,house,"Reservoir Road, Harborne, Birmingham, B296SX",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
102,6,2,house,"Heeley Road, Selly Park, Birmingham, B296EL",,1st August 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,6,2,house,"Hubert Road, Selly Park, Birmingham, B296EP",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
105,7,2,house,"Heeley Road, Selly Park, Birmingham, B296EL",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
105,6,2,house,"Heeley Road, Selly Park, Birmingham, B296EJ",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
105,4,2,house,"Metchley Drive, Harborne, Birmingham, B170JX",,,4,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
104,5,3,house,"Dale Road, Selly Park, Birmingham, B296AQ",104,,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
103,3,1,house,"Warwards Lane, Selly Park, Birmingham, B297QR",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
103,7,3,house,"Hubert Road, Selly Park, Birmingham, B296EP",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
103,5,2,house,"Raddlebarn Road, Selly Park, Birmingham, B296HQ",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
106,6,2,house,"Heeley Road, Selly Park, Birmingham, B296EL",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
106,5,3,house,"Albany Road, Harborne, Birmingham, B179JX",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
106,6,2,house,"Selly Hill Road, Selly Park, Birmingham, B297DL",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
105,6,2,house,"Dawlish Road, Selly Park, Birmingham, B297AU",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
105,5,2,house,"Umberslade Road, Selly Park, Birmingham, B297RZ",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
105,4,1,house,"Dawlish Road, Selly Park, Birmingham, B297AT",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
105,4,1,house,"Exeter Road, Selly Park, Birmingham, B296EX",131.25,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
105,6,2,house,"Heeley Road, Selly Park, Birmingham, B296EN",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
108,3,1,house,"Reservoir Road, Harborne, Birmingham, B296SX",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
108,6,2,house,"Heeley Road, Selly Park, Birmingham, B296EJ",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
108,5,3,house,"Gibbins Road, Selly Park, Birmingham, B296PG",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
106,7,2,house,"Dawlish Road, Selly Park, Birmingham, B297AS",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
106,7,3,house,"Tiverton Road, Selly Park, Birmingham, B296BY",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
106,5,2,house,"Rotton Park Road, Smethwick, Birmingham, B160LB",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
106,5,5,house,"Pershore Road, Selly Park, Birmingham, B297LS",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
106,7,3,house,"Dawlish Road, Selly Park, Birmingham, B297AR",,,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
106,6,3,house,"Dawlish Road, Selly Park, Birmingham, B297AS",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
106,6,3,house,"Dawlish Road, Selly Park, Birmingham, B297AS",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,3,1,house,"Lottie Road, Selly Park, Birmingham, B296JZ",216.33,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,4,1,house,"Exeter Road, Selly Park, Birmingham, B296EX",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,5,2,house,"Exeter Road, Selly Park, Birmingham, B296EU",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,5,2,house,"Teignmouth Road, Selly Park, Birmingham, B297BA",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,5,2,house,"Roman Way, Selly Park, Birmingham, B152SJ",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,5,2,house,"Dartmouth Road, Selly Park, Birmingham, B296DR",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,4,2,house,"Hubert Road, Selly Park, Birmingham, B296ER",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,4,1,house,"Dawlish Road, Selly Park, Birmingham, B297AF",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,6,2,house,"Harrow Road, Selly Park, Birmingham, B297DN",75,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
110,6,6,house,"Croydon Road, Selly Park, Birmingham, B297BP",458.33,,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,6,3,house,"Hubert Road, Selly Park, Birmingham, B296ES",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,3,1,house,"Hope Place, Selly Park, Birmingham, B297AN",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,4,2,house,"Katie Road, Selly Oak, Birmingham, B296JG",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,4,2,house,"Dawlish Road, Selly Park, Birmingham, B297AA",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,7,3,house,"Heeley Road, Selly Park, Birmingham, B296EJ",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,5,2,house,"Exeter Road, Selly Park, Birmingham, B296EU",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,4,1,house,"Exeter Road, Selly Park, Birmingham, B296EX",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
109,6,3,house,"Heeley Road, Selly Park, Birmingham, B296EZ",86.5,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
112,6,3,house,"Coronation Road, Selly Park, Birmingham, B297DE",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
112,4,2,house,"Teignmouth Road, Selly Park, Birmingham, B297AY",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
112,6,2,house,"Croydon Road, Selly Park, Birmingham, B297BP",,,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
112,7,3,house,"Exeter Road, Selly Park, Birmingham, B296EU",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
112,7,7,house,"Heeley Road, Selly Park, Birmingham, B296EL",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
111,5,2,house,"Kenneggy Mews, Selly Park, Birmingham, B297AF",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
111,7,2,house,"Dawlish Road, Selly Park, Birmingham, B297AU",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,5,2,house,"Newton Grove, Dartmouth Road, Selly Park, Birmingham, B296ED",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,6,3,house,"Teignmouth Road, Selly Park, Birmingham, B297BA",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,6,3,house,"Alton Road, Selly Park, Birmingham, B297DU",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,6,2,flat,"Bristol Road, Selly Park, Birmingham, B296BD",,,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,6,3,house,"Tiverton Road, Selly Park, Birmingham, B296BS",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,4,2,house,"Cadleigh Gardens, Harborne, Birmingham, B170QB",,,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,5,2,house,"Bournbrook Road, Selly Park, Birmingham, B297BU",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,5,2,house,"Winnie Road, Selly Park, Birmingham, B296JX",110,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,5,2,house,"Leeson Walk, Harborne, Birmingham, B170LU",94.8,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
117,6,2,house,"Grange Road, Selly Park, Birmingham, B296AP",,,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,3,1,house,"Court Oak Road, Harborne, Birmingham, B179TH",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,3,1,house,"Charlotte Road, Stirchley, Birmingham, B302BS",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,4,2,house,"Oxford Street, Stirchley, Birmingham, B302LH",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,3,1,house,"Warwards Lane, Stirchley, Birmingham, B297RA",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,5,3,house,"Hubert Road, Selly Park, Birmingham, B296ES",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,6,3,house,"Hubert Road, Selly Park, Birmingham, B296EP",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,4,2,house,"Milner Road, Selly Park, Birmingham, B297RL",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
118,7,3,house,"Bournbrook Road, Selly Park, Birmingham, B297BU",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
118,4,2,house,"Tiverton Road, Selly Park, Birmingham, B296DA",,14th July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
118,5,3,house,"Lime Avenue, Dawlish Road, Selly Park, Birmingham, B297AJ",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
118,5,3,flat,"George Road, Selly Park, Birmingham, B296AH",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
118,8,2,house,"Bournbrook Road, Selly Park, Birmingham, B297BJ",,1st July 2024,8,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
117,6,4,house,"Alton Road, Selly Park, Birmingham, B297DU",,,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
117,6,3,house,"Harborne Lane, Selly Park, Birmingham, B296TQ",,,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
120,7,3,house,"Arley Road, Selly Park, Birmingham, B297BQ",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
120,8,9,house,"Ribblesdale Road, Stirchley, Birmingham, B302YS",,1st July 2024,8,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
120,9,9,house,"Tiverton Road, Selly Park, Birmingham, B296BP",,1st July 2024,9,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
120,2,1,flat,"Seymour Close, Selly Park, Birmingham, B297JD",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
120,6,6,house,"Winnie Road, Selly Park, Birmingham, B296JU",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
120,4,2,house,"Ten Acre Mews, Stirchley, Birmingham, B302BF",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
120,6,6,house,"George Road, Selly Park, Birmingham, B296AH",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
120,4,2,house,"Ten Acre Mews, Stirchley, Birmingham, B302BF",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
121,5,2,house,"Summerfield Crescent, Hockley, Birmingham, B160EL",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
121,3,1,house,"Heeley Road, Selly Park, Birmingham, B296DP",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
121,6,3,house,"Bournbrook Road, Selly Park, Birmingham, B297BT",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
121,6,3,house,"Selly Hill Road, Selly Park, Birmingham, B297DL",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
121,6,3,house,"Selly Hill Road, Selly Park, Birmingham, B297DL",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
121,5,2,house,"Holly Grove, Hubert Road, Selly Park, Birmingham, B296EQ",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
120,2,2,house,"Winnie Road, Selly Park, Birmingham, B296JX",,,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
120,2,1,flat,"Heeley Road, Selly Park, Birmingham, B296DP",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,8,8,house,"Raddlebarn Road, Selly Park, Birmingham, B296HH",,1st July 2024,8,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,6,3,house,"Coronation Road, Selly Park, Birmingham, B297DE",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,6,3,house,"Coronation Road, Selly Park, Birmingham, B297DE",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,6,6,house,"Tiverton Road, Selly Park, Birmingham, B296DB",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,6,6,house,"Tiverton Road, Selly Park, Birmingham, B296DB",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,6,6,house,"Pershore Road, Stirchley, Birmingham, B302YG",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,7,7,house,"Tiverton Road, Selly Park, Birmingham, B296BY",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,2,1,house,"Reservoir Road, Harborne, Birmingham, B296TE",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,7,7,house,"Selly Hill Road, Selly Park, Birmingham, B297DL",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,7,7,house,"Heeley Road, Selly Park, Birmingham, B296EZ",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,4,2,house,"Lottie Road, Selly Park, Birmingham, B296JZ",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,5,3,house,"North Road, Selly Park, Birmingham, B296AN",120,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,8,8,house,"Heeley Road, Selly Park, Birmingham, B296EZ",,1st July 2024,8,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,6,6,house,"Raddlebarn Road, Selly Park, Birmingham, B296HJ",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,7,7,house,"Teignmouth Road, Selly Park, Birmingham, B297BA",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,6,6,house,"Hubert Road, Selly Park, Birmingham, B296ER",,1st July 2024,6,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,7,7,house,"Coronation Road, Selly Park, Birmingham, B297DE",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,2,1,house,"Bullace Croft, Selly Park, Birmingham, B152SS",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,3,3,house,"Frances Road, Cotteridge, Birmingham, B303DX",206.67,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,2,1,flat,"Seymour Close, Selly Park, Birmingham, B297JD",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,2,1,house,"Poole Crescent, Harborne, Birmingham, B170PE",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,5,3,house,"Blossom Avenue, Dawlish Road, Selly Park, Birmingham, B297AG",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,6,5,house,"George Road, Selly Park, Birmingham, B296AH",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,5,5,flat,"Dartmouth Road, Selly Park, Birmingham, B296DR",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,7,7,house,"Coronation Road, Selly Park, Birmingham, B297DE",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
